frame,zoom_level,uncertainty,area,conf,lost,latency,command,state,zoom_in_score,zoom_out_score,scale_need,edge_risk,blur_risk,association_risk,lost_risk,overzoom_risk,assoc_stage,candidate_count,high_candidate_count,low_candidate_count,selected_cost,association_ambiguity,kalman_innovation,cooldown_remaining,stable_count,unstable_count,risk_level,zoom_veto_reason,proposed_action,final_action,veto_applied,veto_reason,decision_reason
1,1,0.000000,0.04263455,1.000000,0,0.000000,init,TRACKING,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,init,0,0,0,-1.000000,0.000000,0.000000,0,0,0,low,none,,,0,none,init
2,1,0.098594,0.04281643,0.763792,0,0.053693,keep,TRACKING,0.049297,0.087649,0.000000,0.000000,0.000000,0.087649,0.000000,0.000000,high,6,2,4,-0.036241,0.000000,0.046320,0,0,0,,,,keep,0,,score_keep
3,1,0.136496,0.04347260,0.643812,0,0.023499,keep,TRACKING,0.168248,0.120135,0.000000,0.000000,0.000000,0.120135,0.000000,0.000000,high,6,2,4,-0.031812,0.000000,0.035076,0,0,0,,,,keep,0,,score_keep
4,1,0.193650,0.04414657,0.486766,0,0.022658,keep,TRACKING,0.296825,0.168767,0.000000,0.000000,0.000000,0.168767,0.000000,0.000000,high,5,1,4,-0.013534,0.000000,0.038785,0,0,0,,,,keep,0,,score_keep
5,1,0.181278,0.04492263,0.505756,0,0.021296,zoom_in_to_2,TRACKING,0.390639,0.154196,0.000000,0.000000,0.000000,0.154196,0.000000,0.000000,high,5,3,2,-0.036084,0.000000,0.015679,5,0,0,,,,zoom_in_to_2,0,,score_zoom_in
6,2,0.121045,0.04430556,0.778695,0,0.022196,cooldown_keep,TRACKING,0.460523,0.520610,0.000000,0.000000,0.445229,0.075380,0.000000,0.000000,high,1,1,0,-0.053262,0.000000,0.023018,4,0,0,,,,cooldown_keep,0,,cooldown_score_zoom_out
7,2,0.156475,0.04426537,0.674267,0,0.022386,cooldown_keep,TRACKING,0.478238,0.588237,0.000000,0.000000,0.488857,0.099381,0.000000,0.000000,high,1,1,0,-0.062916,0.000000,0.003677,3,0,0,,,,cooldown_keep,0,,cooldown_score_zoom_out
8,2,0.159194,0.04425516,0.665999,0,0.022578,cooldown_keep,TRACKING,0.479597,0.582695,0.000000,0.000000,0.479387,0.103308,0.000000,0.000000,high,2,1,1,-0.058500,0.000000,0.006241,2,0,0,,,,cooldown_keep,0,,cooldown_score_zoom_out
9,2,0.125608,0.04425266,0.758978,0,0.022497,cooldown_keep,TRACKING,0.462804,0.550129,0.000000,0.000000,0.475086,0.075043,0.000000,0.000000,high,1,1,0,-0.068843,0.000000,0.005498,1,0,0,,,,cooldown_keep,0,,cooldown_score_zoom_out
10,2,0.152866,0.04415795,0.686544,0,0.022527,zoom_out_to_1,TRACKING,0.476433,0.593085,0.000000,0.000000,0.496338,0.096747,0.000000,0.000000,high,2,1,1,-0.061449,0.000000,0.005188,5,0,0,,,,zoom_out_to_1,0,,score_zoom_out
11,1,0.193529,0.04489980,0.474169,0,0.020807,cooldown_keep,TRACKING,0.496765,0.165106,0.000000,0.000000,0.000000,0.165106,0.000000,0.000000,high,5,1,4,-0.026598,0.000000,0.020620,4,0,0,,,,cooldown_keep,0,,cooldown_score_zoom_in
12,1,0.189314,0.04533969,0.476730,0,0.019896,cooldown_keep,TRACKING,0.494657,0.160622,0.000000,0.000000,0.000000,0.160622,0.000000,0.000000,high,3,1,2,-0.038472,0.000000,0.009797,3,0,0,,,,cooldown_keep,0,,cooldown_score_zoom_in
13,1,0.264431,0.04533645,0.409421,0,0.020106,keep,TRACKING,0.532216,0.611530,0.000000,0.000000,0.000000,0.611530,0.000000,0.000000,high,4,2,2,-0.032916,0.959134,0.008944,0,0,0,,,,keep,0,,score_zoom_out
