frame,zoom_level,uncertainty,area,conf,lost,latency,command,state,zoom_in_score,zoom_out_score,scale_need,edge_risk,blur_risk,association_risk,lost_risk,overzoom_risk,assoc_stage,candidate_count,high_candidate_count,low_candidate_count,selected_cost,association_ambiguity,kalman_innovation,cooldown_remaining,stable_count,unstable_count,risk_level,zoom_veto_reason,proposed_action,final_action,veto_applied,veto_reason,decision_reason
1,1,0.000000,0.00325846,1.000000,0,0.000000,init,TRACKING,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,init,0,0,0,-1.000000,0.000000,0.000000,0,0,0,low,none,,,0,none,init
2,1,0.430424,0.00325846,0.425000,1,0.052222,keep,CAUTION,0.889366,1.250000,0.674154,0.000000,0.000000,1.000000,0.250000,0.000000,predict_only,0,0,0,-1.000000,1.000000,1.000000,0,0,0,,,,keep,0,,lost_zoom_out
3,1,0.497333,0.00325846,0.361250,2,0.022968,keep,RECOVERY,0.922820,1.500000,0.674154,0.000000,0.000000,1.000000,0.500000,0.000000,predict_only,1,0,1,-1.000000,1.000000,2.000000,0,0,0,,,,keep,0,,recovery_zoom_out
4,1,0.531783,0.00325846,0.307062,3,0.021700,keep,RECOVERY,0.940045,1.750000,0.674154,0.000000,0.000000,1.000000,0.750000,0.000000,predict_only,1,0,1,-1.000000,1.000000,3.000000,0,0,0,,,,keep,0,,recovery_zoom_out
5,1,0.552816,0.00325846,0.261003,4,0.020894,keep,RECOVERY,0.950562,2.000000,0.674154,0.000000,0.000000,1.000000,1.000000,0.000000,predict_only,1,0,1,-1.000000,1.000000,4.000000,0,0,0,,,,keep,0,,recovery_zoom_out
6,1,0.567660,0.00325846,0.221853,5,0.020551,keep,RECOVERY,0.957983,2.000000,0.674154,0.000000,0.000000,1.000000,1.000000,0.000000,predict_only,0,0,0,-1.000000,1.000000,5.000000,0,0,0,,,,keep,0,,recovery_zoom_out
7,1,0.579160,0.00325846,0.188575,6,0.020593,keep,RECOVERY,0.963734,2.000000,0.674154,0.000000,0.000000,1.000000,1.000000,0.000000,predict_only,0,0,0,-1.000000,1.000000,6.000000,0,0,0,,,,keep,0,,recovery_zoom_out
8,1,0.588525,0.00325846,0.160289,7,0.020812,keep,RECOVERY,0.968416,2.000000,0.674154,0.000000,0.000000,1.000000,1.000000,0.000000,predict_only,0,0,0,-1.000000,1.000000,7.000000,0,0,0,,,,keep,0,,recovery_zoom_out
9,1,0.596334,0.00325846,0.136245,8,0.020043,keep,RECOVERY,0.972321,2.000000,0.674154,0.000000,0.000000,1.000000,1.000000,0.000000,predict_only,0,0,0,-1.000000,1.000000,8.000000,0,0,0,,,,keep,0,,recovery_zoom_out
10,1,0.602917,0.00325846,0.115808,9,0.020135,keep,RECOVERY,0.975612,2.000000,0.674154,0.000000,0.000000,1.000000,1.000000,0.000000,predict_only,0,0,0,-1.000000,1.000000,9.000000,0,0,0,,,,keep,0,,recovery_zoom_out
11,1,0.608491,0.00325846,0.098437,10,0.020650,keep,RECOVERY,0.978399,2.000000,0.674154,0.000000,0.000000,1.000000,1.000000,0.000000,predict_only,0,0,0,-1.000000,1.000000,10.000000,0,0,0,,,,keep,0,,recovery_zoom_out
12,1,0.613222,0.00325846,0.083672,11,0.018995,keep,RECOVERY,0.980765,2.000000,0.674154,0.000000,0.000000,1.000000,1.000000,0.000000,predict_only,0,0,0,-1.000000,1.000000,11.000000,0,0,0,,,,keep,0,,recovery_zoom_out
13,1,0.617240,0.00325846,0.071121,12,0.018913,keep,RECOVERY,0.982774,2.000000,0.674154,0.000000,0.000000,1.000000,1.000000,0.000000,predict_only,0,0,0,-1.000000,1.000000,12.000000,0,0,0,,,,keep,0,,recovery_zoom_out
14,1,0.620655,0.00325846,0.060453,13,0.019070,keep,RECOVERY,0.984481,2.000000,0.674154,0.000000,0.000000,1.000000,1.000000,0.000000,predict_only,1,0,1,-1.000000,1.000000,13.000000,0,0,0,,,,keep,0,,recovery_zoom_out
15,1,0.623557,0.00325846,0.051385,14,0.018571,keep,RECOVERY,0.985932,2.000000,0.674154,0.000000,0.000000,1.000000,1.000000,0.000000,predict_only,0,0,0,-1.000000,1.000000,14.000000,0,0,0,,,,keep,0,,recovery_zoom_out
16,1,0.626023,0.00325846,0.043677,15,0.020025,keep,RECOVERY,0.987165,2.000000,0.674154,0.000000,0.000000,1.000000,1.000000,0.000000,predict_only,1,0,1,-1.000000,1.000000,15.000000,0,0,0,,,,keep,0,,recovery_zoom_out
17,1,0.628120,0.00325846,0.037126,16,0.020822,keep,RECOVERY,0.988214,2.000000,0.674154,0.000000,0.000000,1.000000,1.000000,0.000000,predict_only,1,1,0,-1.000000,1.000000,16.000000,0,0,0,,,,keep,0,,recovery_zoom_out
18,1,0.629902,0.00325846,0.031557,17,0.020167,keep,RECOVERY,0.989105,2.000000,0.674154,0.000000,0.000000,1.000000,1.000000,0.000000,predict_only,1,1,0,-1.000000,1.000000,17.000000,0,0,0,,,,keep,0,,recovery_zoom_out
19,1,0.631417,0.00325846,0.026823,18,0.020411,keep,RECOVERY,0.989862,2.000000,0.674154,0.000000,0.000000,1.000000,1.000000,0.000000,predict_only,3,0,3,-1.000000,1.000000,18.000000,0,0,0,,,,keep,0,,recovery_zoom_out
20,1,0.632704,0.00325846,0.022800,19,0.020343,keep,RECOVERY,0.990506,2.000000,0.674154,0.000000,0.000000,1.000000,1.000000,0.000000,predict_only,2,1,1,-1.000000,1.000000,19.000000,0,0,0,,,,keep,0,,recovery_zoom_out
21,1,0.633798,0.00325846,0.019380,20,0.020134,keep,RECOVERY,0.991053,2.000000,0.674154,0.000000,0.000000,1.000000,1.000000,0.000000,predict_only,1,0,1,-1.000000,1.000000,20.000000,0,0,0,,,,keep,0,,recovery_zoom_out
22,1,0.634729,0.00325846,0.016473,21,0.020692,keep,RECOVERY,0.991518,2.000000,0.674154,0.000000,0.000000,1.000000,1.000000,0.000000,predict_only,2,0,2,-1.000000,1.000000,21.000000,0,0,0,,,,keep,0,,recovery_zoom_out
23,1,0.635519,0.00325846,0.014002,22,0.021945,keep,RECOVERY,0.991913,2.000000,0.674154,0.000000,0.000000,1.000000,1.000000,0.000000,predict_only,2,1,1,-1.000000,1.000000,22.000000,0,0,0,,,,keep,0,,recovery_zoom_out
24,1,0.636191,0.00325846,0.011902,23,0.020925,keep,RECOVERY,0.992249,2.000000,0.674154,0.000000,0.000000,1.000000,1.000000,0.000000,predict_only,2,0,2,-1.000000,1.000000,23.000000,0,0,0,,,,keep,0,,recovery_zoom_out
25,1,0.636763,0.00325846,0.010116,24,0.020043,keep,RECOVERY,0.992535,2.000000,0.674154,0.000000,0.000000,1.000000,1.000000,0.000000,predict_only,0,0,0,-1.000000,1.000000,24.000000,0,0,0,,,,keep,0,,recovery_zoom_out
26,1,0.637248,0.00325846,0.008599,25,0.019614,keep,RECOVERY,0.992778,2.000000,0.674154,0.000000,0.000000,1.000000,1.000000,0.000000,predict_only,1,0,1,-1.000000,1.000000,25.000000,0,0,0,,,,keep,0,,recovery_zoom_out
27,1,0.637661,0.00325846,0.007309,26,0.019631,keep,RECOVERY,0.992984,2.000000,0.674154,0.000000,0.000000,1.000000,1.000000,0.000000,predict_only,1,0,1,-1.000000,1.000000,26.000000,0,0,0,,,,keep,0,,recovery_zoom_out
28,1,0.638012,0.00325846,0.006213,27,0.018436,keep,RECOVERY,0.993160,2.000000,0.674154,0.000000,0.000000,1.000000,1.000000,0.000000,predict_only,0,0,0,-1.000000,1.000000,27.000000,0,0,0,,,,keep,0,,recovery_zoom_out
29,1,0.638310,0.00325846,0.005281,28,0.018503,keep,RECOVERY,0.993309,2.000000,0.674154,0.000000,0.000000,1.000000,1.000000,0.000000,predict_only,0,0,0,-1.000000,1.000000,28.000000,0,0,0,,,,keep,0,,recovery_zoom_out
30,1,0.638564,0.00325846,0.004489,29,0.019159,keep,RECOVERY,0.993435,2.000000,0.674154,0.000000,0.000000,1.000000,1.000000,0.000000,predict_only,1,0,1,-1.000000,1.000000,29.000000,0,0,0,,,,keep,0,,recovery_zoom_out
31,1,0.638779,0.00325846,0.003815,30,0.019955,keep,RECOVERY,0.993543,2.000000,0.674154,0.000000,0.000000,1.000000,1.000000,0.000000,predict_only,0,0,0,-1.000000,1.000000,30.000000,0,0,0,,,,keep,0,,recovery_zoom_out
