frame,zoom_level,uncertainty,area,conf,lost,latency,command,state,zoom_in_score,zoom_out_score,scale_need,edge_risk,blur_risk,association_risk,lost_risk,overzoom_risk,assoc_stage,candidate_count,high_candidate_count,low_candidate_count,selected_cost,association_ambiguity,kalman_innovation,cooldown_remaining,stable_count,unstable_count,risk_level,zoom_veto_reason,proposed_action,final_action,veto_applied,veto_reason,decision_reason
1,1,0.000000,0.00325846,1.000000,0,0.000000,init,TRACKING,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,init,0,0,0,-1.000000,0.000000,0.000000,0,0,0,low,none,,,0,none,init
2,1,0.430424,0.00325846,0.425000,1,0.057269,keep,TRACKING,0.000000,0.000000,0.674154,0.000000,0.000000,1.000000,0.250000,0.000000,predict_only,0,0,0,-1.000000,1.000000,1.000000,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
3,1,0.497333,0.00325846,0.361250,2,0.023620,keep,RECOVERY,0.000000,1.000000,0.674154,0.000000,0.000000,1.000000,0.500000,0.000000,predict_only,1,0,1,-1.000000,1.000000,2.000000,0,0,0,hard,lost_recovery,keep,keep,1,lost_recovery,lost_recovery_veto
4,1,0.531783,0.00325846,0.307062,3,0.022410,keep,RECOVERY,0.000000,1.000000,0.674154,0.000000,0.000000,1.000000,0.750000,0.000000,predict_only,1,0,1,-1.000000,1.000000,3.000000,0,0,0,hard,lost_recovery,keep,keep,1,lost_recovery,lost_recovery_veto
5,1,0.552816,0.00325846,0.261003,4,0.021940,keep,RECOVERY,0.000000,1.000000,0.674154,0.000000,0.000000,1.000000,1.000000,0.000000,predict_only,1,0,1,-1.000000,1.000000,4.000000,0,0,0,hard,lost_force_wide,keep,keep,1,lost_force_wide,lost_force_wide_veto
6,1,0.567660,0.00325846,0.221853,5,0.021064,keep,RECOVERY,0.000000,1.000000,0.674154,0.000000,0.000000,1.000000,1.000000,0.000000,predict_only,0,0,0,-1.000000,1.000000,5.000000,0,0,0,hard,lost_force_wide,keep,keep,1,lost_force_wide,lost_force_wide_veto
7,1,0.579160,0.00325846,0.188575,6,0.021560,keep,RECOVERY,0.000000,1.000000,0.674154,0.000000,0.000000,1.000000,1.000000,0.000000,predict_only,0,0,0,-1.000000,1.000000,6.000000,0,0,0,hard,lost_force_wide,keep,keep,1,lost_force_wide,lost_force_wide_veto
8,1,0.588525,0.00325846,0.160289,7,0.021465,keep,RECOVERY,0.000000,1.000000,0.674154,0.000000,0.000000,1.000000,1.000000,0.000000,predict_only,0,0,0,-1.000000,1.000000,7.000000,0,0,0,hard,lost_force_wide,keep,keep,1,lost_force_wide,lost_force_wide_veto
9,1,0.596334,0.00325846,0.136245,8,0.020999,keep,RECOVERY,0.000000,1.000000,0.674154,0.000000,0.000000,1.000000,1.000000,0.000000,predict_only,0,0,0,-1.000000,1.000000,8.000000,0,0,0,hard,lost_force_wide,keep,keep,1,lost_force_wide,lost_force_wide_veto
10,1,0.602917,0.00325846,0.115808,9,0.020951,keep,RECOVERY,0.000000,1.000000,0.674154,0.000000,0.000000,1.000000,1.000000,0.000000,predict_only,0,0,0,-1.000000,1.000000,9.000000,0,0,0,hard,lost_force_wide,keep,keep,1,lost_force_wide,lost_force_wide_veto
