frame,zoom_level,uncertainty,area,conf,lost,latency,command,state,zoom_in_score,zoom_out_score,scale_need,edge_risk,blur_risk,association_risk,lost_risk,overzoom_risk,assoc_stage,candidate_count,high_candidate_count,low_candidate_count,selected_cost,association_ambiguity,kalman_innovation,cooldown_remaining,stable_count,unstable_count,risk_level,zoom_veto_reason,proposed_action,final_action,veto_applied,veto_reason,decision_reason
1,1,0.000000,0.00888672,1.000000,0,0.000000,init,TRACKING,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,init,0,0,0,-1.000000,0.000000,0.000000,0,0,0,low,none,,,0,none,init
2,1,0.116670,0.00859640,0.907570,0,0.057323,keep,TRACKING,0.000000,0.000000,0.140360,0.000000,0.000000,0.153003,0.000000,0.000000,high,9,3,6,0.253054,0.000000,0.276063,0,0,0,low,none,keep,keep,0,none,follow_v1_policy
3,1,0.093555,0.00800236,0.879458,0,0.021559,zoom_in_to_2,TRACKING,1.000000,0.000000,0.199764,0.000000,0.000000,0.094517,0.000000,0.000000,high,4,2,2,0.073795,0.000000,0.138027,4,0,0,low,none,zoom_in_to_2,zoom_in_to_2,0,none,follow_v1_policy
4,2,0.205940,0.00744397,0.804334,0,0.021099,keep,TRACKING,1.000000,0.000000,0.255603,0.000000,0.958783,0.136521,0.000000,0.000000,high,5,2,3,0.134357,0.000000,0.186894,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
5,2,0.162794,0.00664326,0.907219,0,0.020851,keep,TRACKING,1.000000,0.000000,0.335674,0.000000,0.937762,0.090282,0.000000,0.000000,high,5,2,3,0.084156,0.000000,0.154850,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
6,2,0.149590,0.00610927,0.900922,0,0.020994,keep,TRACKING,1.000000,0.000000,0.389073,0.000000,0.963572,0.067777,0.000000,0.000000,high,6,2,4,0.012536,0.000000,0.077086,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
7,2,0.136250,0.00595535,0.937894,0,0.022229,keep,TRACKING,1.000000,0.000000,0.404465,0.000000,0.970110,0.050358,0.000000,0.000000,high,10,3,7,-0.002918,0.000000,0.092846,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
8,2,0.133058,0.00572955,0.902971,0,0.023582,keep,TRACKING,1.000000,0.000000,0.427045,0.000000,0.974157,0.036626,0.000000,0.000000,high,5,2,3,-0.069810,0.000000,0.019229,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
9,2,0.142867,0.00536837,0.895906,0,0.021880,keep,TRACKING,1.000000,0.000000,0.463163,0.000000,0.980335,0.052693,0.000000,0.000000,high,7,2,5,-0.032370,0.000000,0.048452,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
10,2,0.157485,0.00495678,0.856689,0,0.022328,keep,TRACKING,1.000000,0.000000,0.504322,0.000000,0.987515,0.065577,0.000000,0.000000,high,7,3,4,-0.024610,0.000000,0.048547,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
11,2,0.146844,0.00485635,0.889353,0,0.021800,keep,TRACKING,1.000000,0.000000,0.514365,0.000000,0.992392,0.056356,0.000000,0.000000,high,10,2,8,-0.025897,0.000000,0.054134,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
12,2,0.160795,0.00438386,0.876438,0,0.022241,keep,TRACKING,1.000000,0.000000,0.561614,0.000000,0.996235,0.073508,0.000000,0.000000,high,8,2,6,0.014696,0.000000,0.099427,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
13,2,0.147659,0.00419406,0.881746,0,0.021977,keep,TRACKING,1.000000,0.000000,0.580594,0.000000,0.998785,0.057276,0.000000,0.000000,high,6,3,3,-0.027151,0.000000,0.056655,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
14,2,0.148241,0.00402595,0.870147,0,0.022571,keep,TRACKING,1.000000,0.000000,0.597405,0.000000,1.000000,0.055340,0.000000,0.000000,high,7,2,5,-0.041457,0.000000,0.040558,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
15,2,0.157192,0.00388197,0.833252,0,0.022210,keep,TRACKING,1.000000,0.000000,0.611803,0.000000,1.000000,0.056485,0.000000,0.000000,high,9,2,7,-0.065192,0.000000,0.019505,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
16,2,0.163572,0.00363733,0.819335,0,0.021529,keep,TRACKING,1.000000,0.000000,0.636267,0.000000,1.000000,0.062774,0.000000,0.000000,high,7,2,5,-0.057961,0.000000,0.022825,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
17,2,0.186564,0.00347415,0.777248,0,0.021808,keep,TRACKING,1.000000,0.000000,0.652585,0.000000,1.000000,0.098674,0.000000,0.000000,high,7,3,4,0.006632,0.000000,0.067385,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
18,2,0.194842,0.00326733,0.735234,0,0.021089,keep,TRACKING,1.000000,0.000000,0.673267,0.000000,0.995018,0.095557,0.000000,0.000000,high,9,2,7,-0.031611,0.000000,0.037479,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
19,2,0.180211,0.00315028,0.781099,0,0.020446,keep,TRACKING,1.000000,0.000000,0.684972,0.000000,0.995065,0.090405,0.000000,0.000000,high,10,1,9,-0.010790,0.000000,0.053811,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
20,2,0.173720,0.00304478,0.798025,0,0.022050,keep,TRACKING,1.000000,0.000000,0.695522,0.000000,0.992309,0.084201,0.000000,0.000000,high,10,3,7,-0.017832,0.000000,0.057540,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
21,2,0.172243,0.00290737,0.789222,0,0.022072,keep,TRACKING,1.000000,0.000000,0.709263,0.000000,0.999018,0.071919,0.000000,0.000000,high,12,2,10,-0.056128,0.000000,0.027237,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
22,2,0.195365,0.00286473,0.734762,0,0.022615,keep,TRACKING,1.000000,0.000000,0.713527,0.000000,1.000000,0.101500,0.000000,0.000000,high,14,2,12,-0.014412,0.000000,0.050740,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
23,2,0.177696,0.00278304,0.773922,0,0.021834,keep,TRACKING,1.000000,0.000000,0.721696,0.000000,0.993004,0.081528,0.000000,0.000000,high,11,2,9,-0.043120,0.000000,0.039516,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
24,2,0.186110,0.00263216,0.751053,0,0.022647,keep,TRACKING,1.000000,0.000000,0.736784,0.000000,0.999644,0.088288,0.000000,0.000000,high,10,2,8,-0.036434,0.000000,0.037255,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
25,2,0.193682,0.00250065,0.745895,0,0.022104,keep,TRACKING,1.000000,0.000000,0.749935,0.000000,0.998173,0.095955,0.000000,0.000000,high,11,3,8,-0.022906,0.000000,0.050259,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
26,2,0.198022,0.00247704,0.716254,0,0.022301,keep,TRACKING,0.000000,0.000000,0.752296,0.000000,0.997401,0.097305,0.000000,0.000000,high,8,2,6,-0.037162,0.000000,0.035570,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
27,2,0.179911,0.00246016,0.767583,0,0.022322,keep,TRACKING,0.000000,0.000000,0.753984,0.000000,0.991620,0.085482,0.000000,0.000000,high,10,2,8,-0.034842,0.000000,0.040913,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
28,2,0.180647,0.00232843,0.760331,0,0.022666,keep,TRACKING,0.000000,0.000000,0.767157,0.000000,0.993074,0.083308,0.000000,0.000000,high,7,2,5,-0.045977,0.000000,0.023351,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
29,2,0.183676,0.00230236,0.752848,0,0.022256,keep,TRACKING,0.000000,0.000000,0.769764,0.000000,0.988546,0.086844,0.000000,0.000000,high,11,2,9,-0.041731,0.000000,0.029043,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
30,2,0.195772,0.00226871,0.716419,0,0.021438,keep,TRACKING,0.000000,0.000000,0.773129,0.000000,0.986393,0.099733,0.000000,0.000000,high,10,2,8,-0.032755,0.000000,0.031692,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
31,2,0.189178,0.00225393,0.740599,0,0.020587,keep,TRACKING,0.000000,0.000000,0.774607,0.000000,0.977892,0.099014,0.000000,0.000000,high,11,3,8,-0.017518,0.000000,0.049290,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
32,2,0.195334,0.00209606,0.732128,0,0.020877,keep,TRACKING,1.000000,0.000000,0.790394,0.000000,0.976787,0.098580,0.000000,0.000000,high,8,2,6,-0.021479,0.000000,0.053104,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
33,2,0.189999,0.00196207,0.735264,0,0.021429,keep,TRACKING,1.000000,0.000000,0.803793,0.000000,0.968659,0.090378,0.000000,0.000000,high,13,3,10,-0.041471,0.000000,0.035061,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
34,2,0.170065,0.00190569,0.787350,0,0.022420,keep,TRACKING,1.000000,0.000000,0.809431,0.000000,0.969719,0.075840,0.000000,0.000000,high,9,2,7,-0.045972,0.000000,0.034388,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
35,2,0.192332,0.00197437,0.756024,0,0.022048,keep,TRACKING,1.000000,0.000000,0.802563,0.000000,0.977118,0.097052,0.000000,0.000000,high,10,2,8,-0.006463,0.000000,0.076800,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
36,2,0.190444,0.00187360,0.741159,0,0.022076,keep,TRACKING,1.000000,0.000000,0.812640,0.000000,0.972342,0.093925,0.000000,0.000000,high,11,2,9,-0.027264,0.000000,0.050251,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
37,2,0.183865,0.00182606,0.750983,0,0.021775,keep,TRACKING,1.000000,0.000000,0.817394,0.000000,0.965295,0.097261,0.000000,0.000000,high,7,2,5,-0.015369,0.000000,0.047673,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
38,2,0.164518,0.00175188,0.803853,0,0.021705,keep,TRACKING,1.000000,0.000000,0.824812,0.000000,0.959659,0.078152,0.000000,0.000000,high,10,2,8,-0.028081,0.000000,0.049711,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
39,2,0.192497,0.00172001,0.732020,0,0.022186,keep,TRACKING,1.000000,0.000000,0.827999,0.000000,0.963034,0.100975,0.000000,0.000000,high,15,3,12,-0.022370,0.000000,0.056650,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
40,2,0.189379,0.00169841,0.728856,0,0.022551,keep,TRACKING,1.000000,0.000000,0.830159,0.000000,0.953051,0.102165,0.000000,0.000000,high,15,3,12,-0.016049,0.000000,0.045823,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
41,2,0.186035,0.00175434,0.736035,0,0.022561,keep,TRACKING,1.000000,0.000000,0.824566,0.000000,0.951405,0.095362,0.000000,0.000000,high,10,3,7,-0.028921,0.000000,0.043943,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
42,2,0.203244,0.00172253,0.677668,0,0.022478,keep,TRACKING,1.000000,0.000000,0.827747,0.000000,0.953237,0.105950,0.000000,0.000000,high,10,2,8,-0.041602,0.000000,0.026686,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
43,2,0.188554,0.00165273,0.719331,0,0.021125,keep,TRACKING,1.000000,0.000000,0.834727,0.000000,0.945379,0.095115,0.000000,0.000000,high,11,3,8,-0.042099,0.000000,0.027250,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
44,2,0.189502,0.00160849,0.706734,0,0.020226,keep,TRACKING,1.000000,0.000000,0.839151,0.000000,0.952610,0.094328,0.000000,0.000000,high,9,2,7,-0.053637,0.000000,0.012690,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
45,2,0.185737,0.00156293,0.731005,0,0.021461,keep,TRACKING,1.000000,0.000000,0.843707,0.000000,0.949482,0.092541,0.000000,0.000000,high,12,2,10,-0.041882,0.000000,0.033640,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
