frame,zoom_level,uncertainty,area,conf,lost,latency,command,state,zoom_in_score,zoom_out_score,scale_need,edge_risk,blur_risk,association_risk,lost_risk,overzoom_risk,assoc_stage,candidate_count,high_candidate_count,low_candidate_count,selected_cost,association_ambiguity,kalman_innovation,cooldown_remaining,stable_count,unstable_count,risk_level,zoom_veto_reason,proposed_action,final_action,veto_applied,veto_reason,decision_reason
1,1,0.000000,0.00046875,1.000000,0,0.000000,init,TRACKING,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,init,0,0,0,-1.000000,0.000000,0.000000,0,0,0,low,none,,,0,none,init
2,1,0.452892,0.00037431,0.126734,0,0.056632,zoom_in_to_2,TRACKING,1.000000,0.000000,0.962569,0.000000,0.639693,0.547306,0.000000,0.000000,low,5,1,4,0.225370,0.000000,0.223300,4,0,0,low,none,zoom_in_to_2,zoom_in_to_2,0,none,follow_v1_policy
3,2,0.352946,0.00031259,0.422536,0,0.022073,keep,TRACKING,1.000000,0.000000,0.968741,0.000000,1.000000,0.265885,0.000000,0.000000,high,2,1,1,0.206085,0.000000,0.260392,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
4,2,0.355146,0.00026500,0.354026,0,0.020050,keep,TRACKING,1.000000,0.000000,0.973500,0.000000,1.000000,0.264320,0.000000,0.000000,high,4,2,2,0.151271,0.000000,0.143658,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
5,2,0.346848,0.00028230,0.400572,0,0.019680,keep,TRACKING,1.000000,0.000000,0.971770,0.000000,1.000000,0.252960,0.000000,0.000000,high,6,1,5,0.165834,0.000000,0.212987,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
6,2,0.337746,0.00027550,0.376157,0,0.020654,keep,TRACKING,1.000000,0.000000,0.972450,0.000000,1.000000,0.226427,0.000000,0.000000,high,4,1,3,0.069495,0.000000,0.122294,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
7,2,0.321275,0.00031224,0.431214,0,0.020735,keep,TRACKING,1.000000,0.000000,0.968776,0.000000,1.000000,0.219544,0.000000,0.000000,high,2,1,1,0.093950,0.000000,0.125733,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
8,2,0.284328,0.00030976,0.484160,0,0.021103,keep,TRACKING,1.000000,0.000000,0.969024,0.000000,1.000000,0.183088,0.000000,0.000000,high,2,1,1,0.029638,0.000000,0.063698,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
9,2,0.319226,0.00033349,0.400751,0,0.021193,keep,TRACKING,1.000000,0.000000,0.966651,0.000000,1.000000,0.210716,0.000000,0.000000,high,2,1,1,0.046355,0.000000,0.068973,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
10,2,0.272035,0.00032564,0.524480,0,0.021637,keep,TRACKING,1.000000,0.000000,0.967436,0.000000,1.000000,0.173689,0.000000,0.000000,high,3,1,2,0.036562,0.000000,0.084897,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
11,2,0.404578,0.00030164,0.275034,0,0.021542,keep,TRACKING,1.000000,0.000000,0.969836,0.000000,1.000000,0.469402,0.000000,0.000000,low,2,0,2,0.119152,0.000000,0.132633,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
12,2,0.342267,0.00029162,0.359706,0,0.021516,keep,TRACKING,1.000000,0.000000,0.970838,0.000000,1.000000,0.234163,0.000000,0.000000,high,5,1,4,0.072228,0.000000,0.119627,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
13,2,0.299155,0.00031146,0.464012,0,0.021408,keep,TRACKING,1.000000,0.000000,0.968854,0.000000,1.000000,0.199725,0.000000,0.000000,high,2,1,1,0.066054,0.000000,0.100582,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
14,2,0.432631,0.00033889,0.177271,0,0.021855,keep,TRACKING,1.000000,0.000000,0.966111,0.000000,1.000000,0.488654,0.000000,0.000000,low,2,0,2,0.099629,0.000000,0.112147,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
15,2,0.338177,0.00031721,0.351193,0,0.021101,keep,TRACKING,1.000000,0.000000,0.968279,0.000000,1.000000,0.238392,0.000000,0.000000,high,4,1,3,0.086722,0.000000,0.094686,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
16,2,0.293374,0.00032705,0.463321,0,0.021787,keep,TRACKING,1.000000,0.000000,0.967295,0.000000,1.000000,0.186562,0.000000,0.000000,high,2,1,1,0.020491,0.000000,0.069675,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
17,2,0.398457,0.00031111,0.273572,0,0.021368,keep,TRACKING,1.000000,0.000000,0.968889,0.000000,1.000000,0.470271,0.000000,0.000000,low,3,0,3,0.115043,0.000000,0.107646,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
18,2,0.319976,0.00031651,0.420136,0,0.020578,keep,TRACKING,1.000000,0.000000,0.968349,0.000000,1.000000,0.231975,0.000000,0.000000,high,2,1,1,0.111385,0.000000,0.113354,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
19,2,0.307843,0.00035729,0.436626,0,0.019936,keep,TRACKING,1.000000,0.000000,0.964271,0.000000,1.000000,0.204843,0.000000,0.000000,high,2,1,1,0.052863,0.000000,0.075945,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
20,2,0.308062,0.00037135,0.393877,0,0.019796,keep,TRACKING,1.000000,0.000000,0.962865,0.000000,1.000000,0.192191,0.000000,0.000000,high,2,1,1,-0.012168,0.000000,0.029493,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
21,2,0.360649,0.00038017,0.327712,0,0.020942,keep,TRACKING,1.000000,0.000000,0.961983,0.000000,1.000000,0.421340,0.000000,0.000000,low,2,1,1,0.020389,0.000000,0.044697,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
22,2,0.277156,0.00038852,0.473467,0,0.021171,keep,TRACKING,1.000000,0.000000,0.961148,0.000000,1.000000,0.167821,0.000000,0.000000,high,3,1,2,-0.019841,0.000000,0.022415,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
23,2,0.329262,0.00037816,0.374252,0,0.020945,keep,TRACKING,1.000000,0.000000,0.962184,0.000000,1.000000,0.225327,0.000000,0.000000,high,2,1,1,0.065550,0.000000,0.079653,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
24,2,0.408587,0.00032619,0.233703,0,0.021166,keep,TRACKING,1.000000,0.000000,0.967381,0.000000,1.000000,0.473844,0.000000,0.000000,low,2,1,1,0.098718,0.000000,0.087723,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
25,2,0.290400,0.00032613,0.518778,0,0.021193,keep,TRACKING,1.000000,0.000000,0.967387,0.000000,1.000000,0.218450,0.000000,0.000000,high,2,1,1,0.149698,0.000000,0.145756,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
26,2,0.383729,0.00034373,0.330609,0,0.021333,keep,TRACKING,1.000000,0.000000,0.965627,0.000000,1.000000,0.451627,0.000000,0.000000,low,1,0,1,0.111947,0.000000,0.135872,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
27,2,0.287734,0.00037151,0.493497,0,0.020782,keep,TRACKING,1.000000,0.000000,0.962849,0.000000,1.000000,0.189144,0.000000,0.000000,high,3,1,2,0.054954,0.000000,0.093994,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
28,2,0.325021,0.00037481,0.379018,0,0.021400,keep,TRACKING,1.000000,0.000000,0.962519,0.000000,1.000000,0.222621,0.000000,0.000000,high,1,1,0,0.058515,0.000000,0.066650,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
29,2,0.370310,0.00035605,0.319118,0,0.021554,keep,TRACKING,1.000000,0.000000,0.964395,0.000000,1.000000,0.433254,0.000000,0.000000,low,2,0,2,0.048857,0.000000,0.069540,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
30,2,0.344586,0.00037275,0.372277,0,0.022499,keep,TRACKING,1.000000,0.000000,0.962725,0.000000,1.000000,0.241180,0.000000,0.000000,high,1,1,0,0.103956,0.000000,0.142729,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
31,2,0.395302,0.00034789,0.300551,0,0.020737,keep,TRACKING,1.000000,0.000000,0.965211,0.000000,1.000000,0.457139,0.000000,0.000000,low,1,0,1,0.101708,0.000000,0.154103,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
32,2,0.327374,0.00038727,0.371359,0,0.019926,keep,TRACKING,1.000000,0.000000,0.961273,0.000000,1.000000,0.229165,0.000000,0.000000,high,1,1,0,0.071024,0.000000,0.064477,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
33,2,0.367783,0.00042034,0.330714,0,0.019894,keep,TRACKING,1.000000,0.000000,0.957966,0.000000,1.000000,0.426343,0.000000,0.000000,low,1,0,1,0.037535,0.000000,0.070218,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
34,2,0.342872,0.00040804,0.354281,0,0.020124,keep,TRACKING,1.000000,0.000000,0.959196,0.000000,1.000000,0.238981,0.000000,0.000000,high,2,1,1,0.095634,0.000000,0.124897,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
35,2,0.303648,0.00045033,0.430023,0,0.020812,keep,TRACKING,1.000000,0.000000,0.954967,0.000000,1.000000,0.196048,0.000000,0.000000,high,1,1,0,0.028425,0.000000,0.065987,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
36,2,0.309140,0.00042354,0.427594,0,0.021680,keep,TRACKING,1.000000,0.000000,0.957646,0.000000,1.000000,0.206079,0.000000,0.000000,high,1,1,0,0.052118,0.000000,0.092774,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
37,2,0.359507,0.00040577,0.327269,0,0.021042,keep,TRACKING,1.000000,0.000000,0.959423,0.000000,1.000000,0.421267,0.000000,0.000000,low,1,0,1,0.021885,0.000000,0.048859,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
38,2,0.306696,0.00044131,0.431715,0,0.021649,keep,TRACKING,1.000000,0.000000,0.955869,0.000000,1.000000,0.201955,0.000000,0.000000,high,1,1,0,0.042103,0.000000,0.077682,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
39,2,0.320136,0.00042958,0.418486,0,0.021108,keep,TRACKING,1.000000,0.000000,0.957042,0.000000,1.000000,0.208895,0.000000,0.000000,high,1,1,0,0.062172,0.000000,0.121604,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
40,2,0.355474,0.00045103,0.341269,0,0.021312,keep,TRACKING,1.000000,0.000000,0.954897,0.000000,1.000000,0.420007,0.000000,0.000000,low,1,0,1,0.026764,0.000000,0.055363,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
41,2,0.316080,0.00042764,0.388578,0,0.021259,keep,TRACKING,1.000000,0.000000,0.957236,0.000000,1.000000,0.207105,0.000000,0.000000,high,1,1,0,0.027559,0.000000,0.057748,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
42,2,0.376164,0.00042280,0.338701,0,0.021384,keep,TRACKING,1.000000,0.000000,0.957720,0.000000,1.000000,0.431796,0.000000,0.000000,low,1,0,1,0.053604,0.000000,0.125228,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
43,2,0.344688,0.00041109,0.353108,0,0.021613,keep,TRACKING,1.000000,0.000000,0.958891,0.000000,1.000000,0.234298,0.000000,0.000000,high,1,1,0,0.073701,0.000000,0.139386,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
44,2,0.325708,0.00044840,0.426403,0,0.021890,keep,TRACKING,1.000000,0.000000,0.955160,0.000000,1.000000,0.227465,0.000000,0.000000,high,1,1,0,0.115531,0.000000,0.137384,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
45,2,0.377455,0.00043494,0.316141,0,0.020396,keep,TRACKING,1.000000,0.000000,0.956506,0.000000,1.000000,0.452217,0.000000,0.000000,low,1,0,1,0.096260,0.000000,0.095587,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
46,2,0.365765,0.00041172,0.347143,0,0.020354,keep,TRACKING,1.000000,0.000000,0.958828,0.000000,1.000000,0.441649,0.000000,0.000000,low,1,0,1,0.089180,0.000000,0.088368,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
